Hodnota,Pocet Vyskytu,Kumulativni cetnost,Relativni cetnost,CDF,PDF
2.2,1,16528,11018.6666666667,0.666666666666667,2.38440661944305E-11
2.23,1,16529,11019.3333333333,0.666666666666667,1.21981680395365E-11
2.28,1,16530,11020,0.666666666666667,3.90905583597762E-12
2.32,1,16531,11020.6666666667,0.666666666666667,1.54355383021685E-12
2.33,1,16532,11021.3333333333,0.666666666666667,1.22039176832685E-12
2.34,1,16533,11022,0.666666666666667,9.63879546892517E-13
2.35,1,16534,11022.6666666667,0.666666666666667,7.60487824587966E-13
2.41,1,16535,11023.3333333333,0.666666666666667,1.79463189155717E-13
2.42,1,16536,11024,0.666666666666667,1.40561673500008E-13
2.43,1,16537,11024.6666666667,0.666666666666667,1.09977656853126E-13
2.46,1,16538,11025.3333333333,0.666666666666667,5.23471599913578E-14
2.47,1,16539,11026,0.666666666666667,4.0786335703372E-14
2.49,1,16540,11026.6666666667,0.666666666666667,2.46828801858473E-14
2.53,1,16541,11027.3333333333,0.666666666666667,8.92709569984588E-15
2.54,1,16542,11028,0.666666666666667,6.90484275431485E-15
2.55,1,16543,11028.6666666667,0.666666666666667,5.33511027171756E-15
2.62,1,16544,11029.3333333333,0.666666666666667,8.5184151764448E-16
2.65,1,16545,11030,0.666666666666667,3.82005636002616E-16
2.66,1,16546,11030.6666666667,0.666666666666667,2.91786662731746E-16
2.67,1,16547,11031.3333333333,0.666666666666667,2.22642007189573E-16
2.68,1,16548,11032,0.666666666666667,1.69705057720669E-16
2.69,2,16550,11033.3333333333,1.33333333333333,1.29219622594947E-16
2.73,1,16551,11034,0.666666666666667,4.29856256054621E-17
2.78,3,16554,11036,2,1.0607226717829E-17
2.87,1,16555,11036.6666666667,0.666666666666667,8.00021517832682E-19
2.93,1,16556,11037.3333333333,0.666666666666667,1.36250609405387E-19
3,1,16557,11038,0.666666666666667,1.64737048099342E-20
3.03,1,16558,11038.6666666667,0.666666666666667,6.55762921444374E-21
3.08,1,16559,11039.3333333333,0.666666666666667,1.38333147722723E-21
3.12,1,16560,11040,0.666666666666667,3.90928990031879E-22
3.14,1,16561,11040.6666666667,0.666666666666667,2.06518859848727E-22
3.15,1,16562,11041.3333333333,0.666666666666667,1.49868253881091E-22
3.18,1,16563,11042,0.666666666666667,5.69161434622553E-23
3.19,1,16564,11042.6666666667,0.666666666666667,4.11310139192733E-23
3.28,2,16566,11044,1.33333333333333,2.10933328870683E-24
3.44,1,16567,11044.6666666667,0.666666666666667,8.70903238503906E-27
3.54,1,16568,11045.3333333333,0.666666666666667,2.45946721623334E-28
3.6,1,16569,11046,0.666666666666667,2.75151556728922E-29
3.61,1,16570,11046.6666666667,0.666666666666667,1.90299719897712E-29
3.63,1,16571,11047.3333333333,0.666666666666667,9.07420350093946E-30
3.67,1,16572,11048,0.666666666666667,2.03751732440301E-30
3.77,2,16574,11049.3333333333,1.33333333333333,4.52432373762481E-32
3.79,1,16575,11050,0.666666666666667,2.08639344751425E-32
3.81,1,16576,11050.6666666667,0.666666666666667,9.5812631524484E-33
3.84,1,16577,11051.3333333333,0.666666666666667,2.95840512298831E-33
3.96,1,16578,11052,0.666666666666667,2.44758418007899E-35
4.1,1,16579,11052.6666666667,0.666666666666667,7.52899949872636E-38
4.13,2,16581,11054,1.33333333333333,2.12263153109307E-38
4.16,1,16582,11054.6666666667,0.666666666666667,5.92824307230021E-39
4.18,1,16583,11055.3333333333,0.666666666666667,2.51974711530718E-39
4.22,1,16584,11056,0.666666666666667,4.49542678944515E-40
4.34,1,16585,11056.6666666667,0.666666666666667,2.30902885933417E-42
4.35,1,16586,11057.3333333333,0.666666666666667,1.47808677671742E-42
4.36,1,16587,11058,0.666666666666667,9.45184318842529E-43
4.7,1,16588,11058.6666666667,0.666666666666667,1.26809934757771E-49
4.87,1,16589,11059.3333333333,0.666666666666667,2.95233057628082E-53
5.32,1,16590,11060,0.666666666666667,1.66000244477003E-63
5.33,1,16591,11060.6666666667,0.666666666666667,9.59152852669662E-64
5.38,1,16592,11061.3333333333,0.666666666666667,6.08097725187415E-65
5.65,1,16593,11062,0.666666666666667,1.31555706942647E-71
6.04,1,16594,11062.6666666667,0.666666666666667,8.08710822511331E-82
6.5,1,16595,11063.3333333333,0.666666666666667,9.46491879553674E-95
6.81,1,16596,11064,0.666666666666667,5.24141930225828E-104
7.2,1,16597,11064.6666666667,0.666666666666667,2.84616893241145E-116
10.22,1,16598,11065.3333333333,0.666666666666667,1.261933352831E-234
